1630991121.407,29.0
1630993497.038,16.0,38.0
1630993497.042,24.0,58.0
1630993497.169,9.0,58.0
1630993497.35,2.0,58.0
1630993497.423,21.0,30.0
1630993497.579,18.0,46.0
1630993497.804,48.0,53.0
1630993498.091,44.0,37.0
1630993498.304,28.0,3.0
1630993498.46,22.0,35.0
1630993498.652,37.0,57.0
1630993498.706,14.0,40.0
1630993498.857,45.0,8.0
1630993499.095,49.0,3.0
1630993499.226,6.0,41.0
1630993499.467,45.0,37.0
1630993499.75,37.0,38.0
1630993499.795,27.0,48.0
1630993499.935,18.0,12.0
1630993500.012,26.0,13.0
1630993500.234,31.0,12.0
1630993500.266,8.0,59.0
1630993500.525,5.0,30.0
1630993500.607,33.0,27.0
1630993500.766,42.0,16.0
1630993500.93,13.0,19.0
1630993501.225,15.0,41.0
1630993501.274,4.0,54.0
1630993501.532,49.0,19.0
1630993501.729,42.0,3.0
1630993501.918,9.0,7.0
1630993501.983,15.0,20.0
1630993502.217,23.0,44.0
1630993502.336,0.0,58.0
1630993502.389,42.0,25.0
1630993502.405,9.0,4.0
1630993502.655,22.0,2.0
1630993502.761,14.0,2.0
1630993502.839,15.0,12.0
1630993502.999,1.0,15.0
1630993503.286,37.0,56.0
1630993503.38,9.0,18.0
1630993503.639,39.0,48.0
1630993503.851,40.0,56.0
1630993503.97,11.0,27.0
1630993504.228,14.0,23.0
1630993504.265,38.0,46.0
1630993504.539,4.0,29.0
1630993504.564,36.0,32.0
1630993504.617,12.0,59.0
1630993504.806,5.0,27.0
1630993505.031,29.0,48.0
1630993505.236,46.0,6.0
1630993505.261,22.0,19.0
1630993505.424,36.0,56.0
1630993505.51,43.0,42.0
1630993505.711,36.0,50.0
1630993505.924,13.0,18.0
1630993505.945,12.0,41.0
1630993505.965,20.0,39.0
1630993506.035,21.0,39.0
1630993506.318,49.0,34.0
1630993506.457,8.0,20.0
1630993506.588,28.0,54.0
1630993506.645,16.0,52.0
1630993506.719,16.0,6.0
1630993506.871,17.0,57.0
1630993506.989,31.0,41.0
1630993507.264,48.0,12.0
1630993507.358,32.0,15.0
1630993507.477,30.0,13.0
1630993507.596,19.0,1.0
1630993507.735,22.0,12.0
1630993507.94,24.0,23.0
1630993507.981,10.0,39.0
1630993508.063,18.0,22.0
1630993508.182,8.0,13.0
1630993508.28,26.0,3.0
1630993508.473,47.0,16.0
1630993508.681,37.0,26.0
1630993508.98,13.0,23.0
1630993509.058,0.0,53.0
1630993509.144,1.0,47.0
1630993509.415,47.0,47.0
1630993509.484,17.0,25.0
1630993509.718,44.0,31.0
1630993509.931,27.0,25.0
1630993510.107,16.0,57.0
1630993510.296,23.0,6.0
1630993510.378,47.0,48.0
1630993510.533,15.0,21.0
1630993510.587,4.0,30.0
1630993510.734,13.0,40.0
1630993510.767,10.0,44.0
1630993510.947,6.0,13.0
1630993511.238,18.0,28.0
1630993511.41,27.0,43.0
1630993511.623,5.0,33.0
1630993511.631,5.0,31.0
1630993511.701,47.0,30.0
1630993511.783,21.0,28.0
1630993511.943,13.0,43.0
1630993512.102,32.0,5.0
1630993512.115,11.0,2.0
1630993512.315,30.0,17.0
1630993512.332,3.0,14.0
1630993512.43,10.0,52.0
1630993512.725,45.0,53.0
1630993512.987,38.0,31.0
1630993513.115,3.0,17.0
1630993513.319,40.0,1.0
1630993513.381,3.0,46.0
1630993513.532,30.0,31.0
1630993513.815,38.0,23.0
1630993513.856,9.0,29.0
1630993513.893,41.0,31.0
1630993514.163,16.0,58.0
1630993514.258,42.0,12.0
1630993514.512,18.0,23.0
1630993514.61,36.0,46.0
1630993514.749,28.0,31.0
1630993514.966,38.0,2.0
1630993515.13,37.0,8.0
1630993515.241,14.0,38.0
1630993515.396,39.0,43.0
1630993515.458,27.0,41.0
1630993515.663,40.0,16.0
1630993515.88,32.0,8.0
1630993516.093,16.0,51.0
1630993516.22,0.0,16.0
1630993516.298,9.0,46.0
1630993516.584,5.0,32.0
1630993516.74,15.0,22.0
1630993516.822,22.0,2.0
1630993516.978,45.0,34.0
1630993517.211,22.0,58.0
1630993517.277,4.0,42.0
1630993517.486,47.0,3.0
1630993517.785,3.0,54.0
1630993517.899,27.0,2.0
1630993517.928,13.0,50.0
1630993518.182,36.0,28.0
1630993518.285,31.0,54.0
1630993518.354,8.0,8.0
1630993518.539,37.0,7.0
1630993518.707,25.0,2.0
1630993518.715,20.0,7.0
1630993518.875,4.0,26.0
1630993519.129,35.0,17.0
1630993519.227,49.0,38.0
1630993519.411,37.0,37.0
1630993519.587,10.0,3.0
1630993519.657,9.0,20.0
1630993519.702,49.0,12.0
1630993519.768,5.0,2.0
1630993519.874,2.0,53.0
1630993519.96,3.0,34.0
1630993520.063,7.0,43.0
1630993520.321,26.0,53.0
1630993520.333,27.0,0.0
1630993520.526,40.0,14.0
1630993520.538,34.0,21.0
1630993520.624,2.0,58.0
1630993520.804,29.0,16.0
1630993521.087,2.0,51.0
1630993521.173,2.0,0.0
1630993521.329,49.0,22.0
1630993521.566,44.0,20.0
1630993521.636,40.0,35.0
1630993521.673,0.0,50.0
1630993521.874,22.0,59.0
1630993521.947,49.0,9.0
1630993521.964,33.0,44.0
1630993522.246,26.0,37.0
1630993522.369,36.0,29.0
1630993522.472,1.0,16.0
1630993522.492,36.0,26.0
1630993522.533,32.0,35.0
1630993522.808,19.0,21.0
1630993523.0,39.0,49.0
1630993523.193,26.0,44.0
1630993523.406,9.0,54.0
1630993523.578,16.0,44.0
1630993523.656,1.0,9.0
1630993523.779,13.0,43.0
1630993523.922,0.0,1.0
1630993524.192,38.0,30.0
1630993524.299,31.0,14.0
1630993524.406,30.0,21.0
1630993524.422,27.0,12.0
1630993524.483,21.0,53.0
1630993524.578,29.0,33.0
1630993524.79,20.0,36.0
1630993525.073,35.0,38.0
1630993525.077,8.0,50.0
1630993525.131,8.0,16.0
1630993525.356,22.0,46.0
1630993525.475,33.0,40.0
1630993525.774,41.0,10.0
1630993525.971,7.0,54.0
1630993525.975,11.0,17.0
1630993526.2,25.0,51.0
1630993526.311,27.0,36.0
1630993526.356,30.0,50.0
1630993526.651,0.0,25.0
1630993526.7,24.0,45.0
1630993526.753,8.0,18.0
1630993526.876,9.0,48.0
1630993527.007,29.0,10.0
1630993527.253,45.0,16.0
1630993527.437,12.0,16.0
1630993527.507,33.0,44.0
1630993527.622,0.0,59.0
1630993527.847,30.0,38.0
1630993528.097,39.0,37.0
1630993528.297,22.0,36.0
1630993528.576,2.0,3.0
1630993528.846,6.0,17.0
1630993528.998,8.0,30.0
1630993529.006,43.0,14.0
1630993529.228,8.0,51.0
1630993529.522,19.0,29.0
1630993529.596,36.0,13.0
1630993529.854,11.0,31.0
1630993529.986,18.0,54.0
1630993530.043,18.0,38.0
1630993530.231,44.0,33.0
1630993530.346,17.0,56.0
1630993530.608,28.0,58.0
1630993530.739,20.0,50.0
1630993530.981,20.0,12.0
1630993531.022,34.0,59.0
1630993531.268,16.0,17.0
1630993531.313,3.0,24.0
1630993531.555,3.0,43.0
1630993531.8,21.0,26.0
1630993532.017,11.0,31.0
1630993532.161,46.0,42.0
1630993532.223,16.0,36.0
1630993532.292,44.0,5.0
1630993532.378,47.0,3.0
1630993532.566,48.0,47.0
1630993532.648,13.0,49.0
1630993532.657,33.0,3.0
1630993532.747,37.0,32.0
1630993533.046,24.0,53.0
1630993533.251,46.0,6.0
1630993533.55,34.0,53.0
1630993533.558,42.0,12.0
1630993533.607,43.0,30.0
1630993533.894,48.0,54.0
1630993534.013,15.0,56.0
1630993534.193,40.0,23.0
1630993534.332,8.0,52.0
1630993534.615,39.0,28.0
1630993534.619,11.0,27.0
1630993534.881,8.0,50.0
1630993535.025,15.0,35.0
1630993535.189,20.0,19.0
1630993535.295,20.0,37.0
1630993535.43,46.0,5.0
1630993535.623,19.0,20.0
1630993535.688,2.0,10.0
1630993535.881,30.0,58.0
1630993535.889,48.0,37.0
1630993535.893,34.0,4.0
1630993536.139,5.0,14.0
1630993536.192,23.0,38.0
1630993536.401,6.0,40.0
1630993536.684,46.0,22.0
1630993536.713,18.0,33.0
1630993536.905,41.0,2.0
1630993537.032,7.0,45.0
1630993537.118,7.0,5.0
1630993537.405,3.0,8.0
1630993537.63,34.0,19.0
1630993537.638,28.0,20.0
1630993537.724,34.0,6.0
1630993537.941,1.0,56.0
1630993538.151,11.0,49.0
1630993538.261,31.0,19.0
1630993538.29,35.0,15.0
1630993538.585,28.0,55.0
1630993538.814,14.0,28.0
1630993538.876,42.0,38.0
1630993538.884,4.0,14.0
1630993539.122,29.0,32.0
1630993539.331,30.0,4.0
1630993539.527,34.0,12.0
1630993539.793,13.0,41.0
1630993540.006,49.0,34.0
1630993540.195,33.0,3.0
1630993540.392,30.0,56.0
1630993540.408,43.0,57.0
1630993540.49,11.0,52.0
1630993540.51,35.0,52.0
1630993540.564,38.0,39.0
1630993540.818,27.0,35.0
1630993541.096,41.0,15.0
1630993541.235,48.0,34.0
1630993541.395,36.0,18.0
1630993541.543,20.0,13.0
1630993541.78,49.0,3.0
1630993541.956,10.0,50.0
1630993542.059,44.0,56.0
1630993542.17,25.0,31.0
1630993542.436,27.0,6.0
1630993542.629,28.0,15.0
1630993542.85,48.0,44.0
1630993543.022,45.0,9.0
1630993543.153,22.0,38.0
1630993543.308,0.0,1.0
1630993543.432,7.0,47.0
1630993543.632,3.0,53.0
1630993543.677,3.0,2.0
1630993543.935,43.0,34.0
1630993544.05,26.0,40.0
1630993544.099,34.0,33.0
1630993544.198,39.0,25.0
1630993544.243,44.0,26.0
1630993544.509,49.0,56.0
1630993544.788,2.0,31.0
1630993544.923,16.0,34.0
1630993544.972,23.0,53.0
1630993545.05,9.0,34.0
1630993545.308,45.0,55.0
1630993545.488,20.0,1.0
1630993545.668,24.0,55.0
1630993545.759,9.0,19.0
1630993545.918,32.0,25.0
1630993545.992,4.0,41.0
1630993546.18,6.0,44.0
1630993546.455,18.0,37.0
1630993546.701,42.0,4.0
1630993546.771,38.0,4.0
1630993546.828,31.0,53.0
1630993547.082,32.0,55.0
1630993547.25,35.0,9.0
1630993547.389,46.0,47.0
1630993547.45,25.0,53.0
1630993547.664,23.0,0.0
1630993547.713,22.0,3.0
1630993547.86,24.0,32.0
1630993547.971,49.0,19.0
1630993548.016,45.0,11.0
1630993548.204,47.0,3.0
1630993548.303,41.0,59.0
1630993548.319,23.0,2.0
1630993548.385,20.0,45.0
1630993548.389,32.0,7.0
1630993548.565,28.0,48.0
1630993548.815,46.0,43.0
1630993549.073,48.0,41.0
1630993549.274,9.0,37.0
1630993549.302,47.0,8.0
1630993549.397,30.0,48.0
1630993549.507,20.0,38.0
1630993549.565,12.0,52.0
1630993549.651,4.0,12.0
1630993549.95,1.0,21.0
1630993550.126,23.0,35.0
1630993550.323,35.0,26.0
1630993550.568,23.0,45.0
1630993550.581,34.0,46.0
1630993550.634,33.0,36.0
1630993550.806,30.0,6.0
1630993550.994,24.0,25.0
1630993551.191,41.0,59.0
1630993551.412,0.0,56.0
1630993551.67,0.0,35.0
1630993551.834,41.0,34.0
1630993551.99,43.0,54.0
1630993552.117,40.0,0.0
1630993552.191,5.0,41.0
1630993552.289,31.0,19.0
1630993552.42,27.0,11.0
1630993552.519,26.0,18.0
1630993552.658,33.0,37.0
1630993552.822,5.0,38.0
1630993552.994,5.0,32.0
1630993553.141,6.0,3.0
1630993553.231,3.0,1.0
1630993553.313,36.0,54.0
1630993553.452,21.0,31.0
1630993553.686,34.0,41.0
1630993553.862,12.0,39.0
1630993553.911,9.0,22.0
1630993553.969,28.0,54.0
1630993554.194,35.0,51.0
1630993554.378,11.0,51.0
1630993554.456,15.0,19.0
1630993554.731,46.0,38.0
1630993554.796,7.0,15.0
1630993554.989,18.0,29.0
1630993555.239,5.0,50.0
1630993555.271,34.0,19.0
1630993555.436,47.0,49.0
1630993555.624,0.0,14.0
1630993555.812,46.0,23.0
1630993555.89,46.0,12.0
1630993556.021,14.0,38.0
1630993556.238,46.0,23.0
1630993556.378,11.0,45.0
1630993556.562,21.0,26.0
1630993556.57,46.0,16.0
1630993556.738,42.0,34.0
1630993556.894,7.0,14.0
1630993557.009,23.0,23.0
1630993557.144,1.0,57.0
1630993557.267,14.0,54.0
1630993557.369,25.0,49.0
1630993557.41,45.0,41.0
1630993557.529,32.0,49.0
1630993557.746,44.0,47.0
1630993557.787,37.0,13.0
1630993558.029,36.0,28.0
1630993558.328,30.0,13.0
1630993558.586,19.0,18.0
1630993558.734,13.0,36.0
1630993558.746,46.0,42.0
1630993558.803,44.0,50.0
1630993558.86,47.0,11.0
1630993559.049,13.0,12.0
1630993559.143,0.0,40.0
1630993559.34,33.0,21.0
1630993559.561,46.0,6.0
1630993559.655,15.0,20.0
1630993559.803,12.0,35.0
1630993559.897,23.0,23.0
1630993560.057,11.0,49.0
1630993560.347,1.0,42.0
1630993560.434,45.0,41.0
1630993560.503,48.0,41.0
1630993560.741,45.0,0.0
1630993560.897,39.0,57.0
1630993560.933,25.0,11.0
1630993561.228,32.0,33.0
1630993561.36,37.0,57.0
1630993561.487,2.0,46.0
1630993561.601,46.0,52.0
1630993561.65,30.0,10.0
1630993561.855,10.0,11.0
1630993562.035,47.0,59.0
1630993562.249,13.0,19.0
1630993562.351,20.0,31.0
1630993562.453,39.0,45.0
1630993562.503,29.0,6.0
1630993562.765,28.0,56.0
1630993562.896,30.0,58.0
1630993563.113,28.0,57.0
1630993563.244,15.0,15.0
1630993563.363,46.0,7.0
1630993563.539,23.0,11.0
1630993563.568,31.0,0.0
1630993563.6,37.0,26.0
1630993563.625,7.0,38.0
1630993563.846,32.0,12.0
1630993563.863,1.0,43.0
1630993563.891,22.0,6.0
1630993564.129,21.0,3.0
1630993564.158,1.0,56.0
1630993564.42,2.0,39.0
1630993564.674,16.0,20.0
1630993564.707,29.0,23.0
1630993564.809,2.0,36.0
1630993564.928,49.0,24.0
1630993565.088,35.0,42.0
1630993565.12,41.0,2.0
1630993565.149,26.0,45.0
1630993565.37,47.0,16.0
1630993565.46,44.0,28.0
1630993565.735,26.0,33.0
1630993565.936,26.0,14.0
1630993566.091,37.0,36.0
1630993566.128,2.0,53.0
1630993566.325,34.0,5.0
1630993566.362,34.0,57.0
1630993566.538,35.0,2.0
1630993566.722,3.0,30.0
1630993566.94,30.0,58.0
1630993567.234,46.0,0.0
1630993567.251,15.0,52.0
1630993567.358,29.0,22.0
1630993567.464,15.0,49.0
1630993567.636,21.0,58.0
1630993567.841,47.0,7.0
1630993568.066,26.0,50.0
1630993568.16,46.0,52.0
1630993568.386,30.0,1.0
1630993568.566,43.0,5.0
1630993568.693,38.0,36.0
1630993568.971,10.0,36.0
1630993568.992,39.0,11.0
1630993569.025,4.0,50.0
1630993569.078,27.0,53.0
1630993569.086,29.0,17.0
1630993569.172,34.0,41.0
1630993569.451,26.0,52.0
1630993569.68,10.0,3.0
1630993569.832,7.0,55.0
1630993569.934,6.0,6.0
1630993570.119,32.0,45.0
1630993570.246,24.0,27.0
1630993570.397,47.0,0.0
1630993570.467,33.0,45.0
1630993570.491,48.0,2.0
1630993570.516,22.0,33.0
1630993570.532,15.0,16.0
1630993570.66,19.0,49.0
1630993570.684,40.0,35.0
1630993570.885,1.0,32.0
1630993571.024,6.0,6.0
1630993571.262,4.0,11.0
1630993571.364,36.0,26.0
1630993571.553,8.0,22.0
1630993571.663,7.0,51.0
1630993571.823,10.0,32.0
1630993572.069,7.0,27.0
1630993572.315,24.0,36.0
1630993572.421,18.0,41.0
1630993572.597,13.0,45.0
1630993572.663,28.0,36.0
1630993572.745,22.0,32.0
1630993573.019,10.0,22.0
1630993573.06,12.0,52.0
1630993573.138,43.0,23.0
1630993573.331,42.0,1.0
1630993573.363,20.0,29.0
1630993573.437,7.0,16.0
1630993573.466,7.0,57.0
1630993573.708,6.0,44.0
1630993573.748,29.0,51.0
1630993573.79,31.0,31.0
1630993574.072,35.0,35.0
1630993574.175,14.0,19.0
1630993574.261,21.0,35.0
1630993574.367,39.0,0.0
1630993574.429,45.0,9.0
1630993574.507,25.0,6.0
1630993574.564,45.0,36.0
1630993574.728,3.0,20.0
1630993575.019,17.0,10.0
1630993575.158,6.0,46.0
1630993575.211,34.0,22.0
1630993575.383,22.0,39.0
1630993575.596,14.0,23.0
1630993575.748,39.0,33.0
1630993575.805,0.0,1.0
1630993575.895,42.0,12.0
1630993575.981,40.0,20.0
1630993576.281,34.0,52.0
1630993576.313,46.0,39.0
1630993576.555,23.0,24.0
1630993576.801,7.0,26.0
1630993577.088,7.0,21.0
1630993577.329,14.0,50.0
1630993577.358,37.0,40.0
1630993577.632,44.0,6.0
1630993577.878,31.0,17.0
1630993577.89,13.0,3.0
1630993578.038,37.0,44.0
1630993578.181,23.0,2.0
1630993578.427,4.0,35.0
1630993578.657,36.0,10.0
1630993578.878,43.0,29.0
1630993579.03,45.0,3.0
1630993579.255,42.0,2.0
1630993579.279,29.0,53.0
1630993579.419,14.0,39.0
1630993579.447,27.0,26.0
1630993579.689,40.0,4.0
1630993579.747,8.0,2.0
1630993580.033,23.0,48.0
1630993580.271,49.0,6.0
1630993580.275,14.0,27.0
1630993580.394,48.0,28.0
1630993580.57,7.0,14.0
1630993580.795,28.0,33.0
1630993580.861,44.0,35.0
1630993580.943,1.0,33.0
1630993581.238,30.0,59.0
1630993581.504,49.0,2.0
1630993581.754,4.0,4.0
1630993581.865,6.0,18.0
1630993581.877,2.0,11.0
1630993582.094,10.0,56.0
1630993582.11,16.0,59.0
1630993582.217,2.0,35.0
1630993582.36,17.0,57.0
1630993582.569,13.0,2.0
1630993582.819,10.0,52.0
1630993582.905,45.0,50.0
1630993583.188,23.0,8.0
1630993583.266,27.0,48.0
1630993583.385,7.0,54.0
1630993583.495,22.0,6.0
1630993583.741,32.0,2.0
1630993583.88,7.0,3.0
1630993584.134,12.0,42.0
1630993584.323,15.0,30.0
1630993584.47,18.0,24.0
1630993584.577,35.0,21.0
1630993584.736,32.0,5.0
1630993584.864,12.0,15.0
1630993585.142,7.0,44.0
1630993585.363,8.0,35.0
1630993585.425,27.0,19.0
1630993585.441,39.0,41.0
1630993585.63,30.0,33.0
1630993585.838,4.0,28.0
1630993586.047,44.0,56.0
1630993586.105,47.0,17.0
1630993586.15,41.0,6.0
1630993586.432,48.0,57.0
1630993586.687,16.0,19.0
1630993586.781,22.0,29.0
1630993586.998,27.0,37.0
1630993587.256,1.0,0.0
1630993587.391,39.0,19.0
1630993587.629,38.0,48.0
1630993587.752,13.0,37.0
1630993587.842,16.0,50.0
1630993588.026,26.0,30.0
1630993588.317,14.0,41.0
1630993588.575,1.0,19.0
1630993588.641,11.0,24.0
1630993588.674,33.0,50.0
1630993588.809,49.0,43.0
1630993588.825,18.0,23.0
1630993589.116,0.0,31.0
1630993589.403,9.0,41.0
1630993589.411,39.0,31.0
1630993589.509,23.0,3.0
1630993589.735,11.0,41.0
1630993589.919,0.0,15.0
1630993590.083,44.0,0.0
1630993590.181,39.0,7.0
1630993590.411,19.0,36.0
1630993590.468,1.0,47.0
1630993590.488,20.0,43.0
1630993590.755,48.0,46.0
1630993590.927,4.0,31.0
1630993591.099,13.0,42.0
1630993591.209,39.0,52.0
1630993591.41,28.0,2.0
1630993591.603,0.0,5.0
1630993591.75,41.0,1.0
1630993591.836,40.0,23.0
1630993592.0,14.0,2.0
1630993592.176,6.0,33.0
1630993592.229,47.0,33.0
1630993592.307,12.0,38.0
1630993592.484,28.0,48.0
1630993592.492,38.0,16.0
1630993592.672,2.0,2.0
1630993592.729,7.0,36.0
1630993592.819,6.0,15.0
1630993593.008,23.0,57.0
1630993593.057,10.0,35.0
1630993593.16,0.0,16.0
1630993593.27,25.0,32.0
1630993593.393,44.0,50.0
1630993593.504,9.0,45.0
1630993593.778,6.0,18.0
1630993593.938,14.0,49.0
1630993593.946,3.0,15.0
1630993594.2,47.0,48.0
1630993594.442,47.0,42.0
1630993594.466,48.0,30.0
1630993594.651,33.0,16.0
1630993594.692,42.0,49.0
1630993594.7,24.0,20.0
1630993594.708,22.0,4.0
1630993594.901,23.0,12.0
1630993595.114,23.0,52.0
1630993595.356,9.0,50.0
1630993595.63,37.0,21.0
1630993595.741,15.0,31.0
1630993595.822,22.0,24.0
1630993595.995,22.0,22.0
1630993595.999,20.0,22.0
1630993596.298,10.0,36.0
1630993596.49,49.0,8.0
1630993596.519,16.0,36.0
1630993596.806,32.0,31.0
1630993596.822,21.0,30.0
1630993597.081,22.0,30.0
1630993597.347,27.0,48.0
1630993597.384,46.0,27.0
1630993597.65,41.0,5.0
1630993597.933,5.0,55.0
1630993598.055,46.0,24.0
1630993598.182,3.0,38.0
1630993598.264,48.0,23.0
1630993598.289,37.0,51.0
1630993598.58,6.0,58.0
1630993598.641,41.0,33.0
1630993598.65,38.0,16.0
1630993598.756,6.0,42.0
1630993598.891,13.0,34.0
1630993599.154,32.0,3.0
1630993599.199,10.0,38.0
1630993599.461,19.0,36.0
1630993599.567,46.0,44.0
1630993599.686,26.0,29.0
1630993599.756,25.0,43.0
1630993599.788,18.0,5.0
1630993599.883,24.0,7.0
1630993600.1,1.0,22.0
1630993600.21,29.0,1.0
1630993600.304,47.0,51.0
1630993600.313,26.0,38.0
1630993600.558,32.0,8.0
1630993600.726,3.0,53.0
1630993600.874,1.0,45.0
1630993600.927,3.0,39.0
1630993600.956,19.0,55.0
1630993601.243,13.0,56.0
1630993601.53,32.0,35.0
1630993601.734,16.0,38.0
1630993601.902,43.0,34.0
1630993602.05,0.0,55.0
1630993602.115,21.0,1.0
1630993602.206,35.0,26.0
1630993602.361,19.0,50.0
1630993602.558,18.0,7.0
1630993602.603,38.0,7.0
1630993602.648,47.0,3.0
1630993602.783,13.0,44.0
1630993602.853,8.0,20.0
1630993603.123,11.0,1.0
1630993603.299,16.0,44.0
1630993603.517,35.0,36.0
1630993603.549,13.0,32.0
1630993603.746,23.0,23.0
1630993604.012,35.0,58.0
1630993604.262,23.0,51.0
1630993604.369,28.0,53.0
1630993604.475,18.0,16.0
1630993604.664,24.0,28.0
1630993604.852,5.0,36.0
1630993605.151,36.0,33.0
1630993605.405,49.0,55.0
1630993605.524,42.0,25.0
1630993605.565,17.0,19.0
1630993605.667,3.0,37.0
1630993605.835,5.0,43.0
1630993606.114,24.0,16.0
1630993606.233,5.0,20.0
1630993606.495,40.0,29.0
1630993606.516,44.0,28.0
1630993606.556,49.0,29.0
1630993606.761,17.0,8.0
1630993606.872,19.0,57.0
1630993606.88,6.0,9.0
1630993607.183,25.0,12.0
1630993607.208,11.0,19.0
1630993607.433,13.0,39.0
1630993607.572,13.0,18.0
1630993607.757,8.0,42.0
1630993607.892,4.0,44.0
1630993608.13,38.0,51.0
1630993608.339,20.0,55.0
1630993608.633,8.0,59.0
1630993608.67,40.0,54.0
1630993608.847,3.0,41.0
1630993609.133,1.0,15.0
1630993609.375,17.0,38.0
1630993609.424,41.0,5.0
1630993609.637,48.0,1.0
1630993609.883,32.0,33.0
1630993609.912,32.0,18.0
1630993610.162,17.0,53.0
1630993610.284,9.0,46.0
1630993610.289,10.0,1.0
1630993610.362,5.0,54.0
1630993610.506,15.0,10.0
1630993610.641,18.0,30.0
1630993610.883,16.0,49.0
1630993610.911,41.0,49.0
1630993610.993,24.0,40.0
1630993610.997,12.0,59.0
1630993611.223,30.0,6.0
1630993611.354,16.0,50.0
1630993611.542,34.0,19.0
1630993611.706,27.0,20.0
1630993611.825,32.0,8.0
1630993612.038,17.0,55.0
1630993612.067,38.0,19.0
1630993612.325,25.0,47.0
1630993612.587,6.0,59.0
1630993612.808,11.0,40.0
1630993613.009,3.0,29.0
1630993613.017,35.0,15.0
1630993613.243,20.0,32.0
1630993613.288,40.0,51.0
1630993613.517,17.0,42.0
1630993613.706,11.0,14.0
1630993613.771,10.0,8.0
1630993613.951,23.0,17.0
1630993614.218,23.0,36.0
1630993614.332,30.0,59.0
1630993614.5,46.0,26.0
1630993614.509,2.0,26.0
1630993614.644,21.0,18.0
1630993614.93,13.0,44.0
1630993615.062,43.0,54.0
1630993615.307,37.0,29.0
1630993615.312,49.0,37.0
1630993615.504,8.0,2.0
1630993615.639,34.0,54.0
1630993615.779,2.0,34.0
1630993615.983,34.0,43.0
1630993616.262,29.0,1.0
1630993616.373,31.0,51.0
1630993616.467,25.0,57.0
1630993616.708,3.0,26.0
1630993616.962,40.0,29.0
1630993617.032,1.0,58.0
1630993617.257,21.0,8.0
1630993617.421,22.0,36.0
1630993617.622,13.0,33.0
1630993617.917,13.0,35.0
1630993618.175,26.0,46.0
1630993618.196,16.0,39.0
1630993618.314,45.0,39.0
1630993618.429,41.0,13.0
1630993618.609,48.0,31.0
1630993618.806,22.0,34.0
1630993619.068,10.0,11.0
1630993619.314,41.0,16.0
1630993619.478,2.0,28.0
