1631172601.909,1.0
1631176109.806,18.0,43.0
1631176109.908,34.0,53.0
1631176110.121,33.0,44.0
1631176110.256,38.0,53.0
1631176110.395,36.0,41.0
1631176110.535,8.0,9.0
1631176110.748,16.0,2.0
1631176110.772,0.0,38.0
1631176110.826,1.0,56.0
1631176110.908,16.0,19.0
1631176110.92,32.0,55.0
1631176111.174,15.0,25.0
1631176111.342,26.0,10.0
1631176111.526,37.0,53.0
1631176111.69,20.0,48.0
1631176111.833,8.0,38.0
1631176111.968,18.0,55.0
1631176112.255,39.0,54.0
1631176112.263,25.0,51.0
1631176112.411,40.0,49.0
1631176112.493,40.0,0.0
1631176112.689,35.0,20.0
1631176112.726,10.0,19.0
1631176112.992,7.0,14.0
1631176113.132,28.0,7.0
1631176113.251,30.0,35.0
1631176113.414,42.0,2.0
1631176113.685,10.0,49.0
1631176113.898,10.0,58.0
1631176114.086,26.0,35.0
1631176114.176,15.0,33.0
1631176114.205,5.0,0.0
1631176114.373,23.0,37.0
1631176114.496,13.0,13.0
1631176114.516,35.0,1.0
1631176114.561,35.0,15.0
1631176114.774,4.0,24.0
1631176114.893,4.0,48.0
1631176114.926,7.0,6.0
1631176115.049,10.0,59.0
1631176115.266,49.0,5.0
1631176115.401,45.0,18.0
1631176115.602,13.0,37.0
1631176115.798,3.0,42.0
1631176115.93,16.0,20.0
1631176116.167,14.0,13.0
1631176116.249,31.0,59.0
1631176116.544,34.0,34.0
1631176116.724,46.0,51.0
1631176116.872,35.0,12.0
1631176117.142,33.0,9.0
1631176117.347,4.0,51.0
1631176117.49,43.0,14.0
1631176117.609,8.0,9.0
1631176117.638,24.0,24.0
1631176117.712,4.0,11.0
1631176117.937,24.0,58.0
1631176118.023,37.0,10.0
1631176118.232,21.0,36.0
1631176118.24,4.0,54.0
1631176118.506,14.0,38.0
1631176118.723,3.0,8.0
1631176118.776,40.0,16.0
1631176119.051,36.0,59.0
1631176119.08,3.0,17.0
1631176119.362,37.0,41.0
1631176119.526,41.0,22.0
1631176119.76,4.0,54.0
1631176119.919,35.0,56.0
1631176120.1,23.0,58.0
1631176120.28,47.0,35.0
1631176120.386,43.0,59.0
1631176120.427,47.0,0.0
1631176120.526,1.0,6.0
1631176120.542,37.0,31.0
1631176120.759,12.0,18.0
1631176120.8,12.0,14.0
1631176121.066,21.0,4.0
1631176121.091,36.0,2.0
1631176121.099,37.0,24.0
1631176121.374,14.0,21.0
1631176121.423,36.0,10.0
1631176121.439,17.0,56.0
1631176121.537,31.0,42.0
1631176121.837,31.0,23.0
1631176122.058,15.0,26.0
1631176122.094,0.0,29.0
1631176122.352,47.0,27.0
1631176122.647,18.0,2.0
1631176122.852,21.0,26.0
1631176122.856,44.0,18.0
1631176122.963,28.0,47.0
1631176123.25,28.0,6.0
1631176123.332,20.0,36.0
1631176123.54,10.0,43.0
1631176123.659,34.0,12.0
1631176123.856,41.0,27.0
1631176123.926,1.0,39.0
1631176124.192,48.0,51.0
1631176124.245,16.0,43.0
1631176124.466,14.0,29.0
1631176124.577,2.0,28.0
1631176124.638,11.0,56.0
1631176124.659,45.0,2.0
1631176124.736,7.0,10.0
1631176124.999,16.0,43.0
1631176125.109,1.0,6.0
1631176125.396,44.0,35.0
1631176125.675,42.0,58.0
1631176125.929,48.0,39.0
1631176125.982,41.0,33.0
1631176126.261,21.0,16.0
1631176126.506,17.0,18.0
1631176126.785,18.0,20.0
1631176126.854,38.0,38.0
1631176127.047,41.0,27.0
1631176127.092,36.0,12.0
1631176127.182,9.0,31.0
1631176127.342,16.0,7.0
1631176127.436,36.0,13.0
1631176127.444,47.0,19.0
1631176127.571,22.0,4.0
1631176127.62,7.0,9.0
1631176127.706,38.0,34.0
1631176127.801,44.0,51.0
1631176127.923,16.0,5.0
1631176128.018,43.0,26.0
1631176128.087,41.0,24.0
1631176128.358,6.0,35.0
1631176128.419,18.0,48.0
1631176128.702,23.0,7.0
1631176128.906,6.0,24.0
1631176129.161,13.0,45.0
1631176129.275,31.0,31.0
1631176129.538,0.0,52.0
1631176129.546,28.0,34.0
1631176129.669,9.0,24.0
1631176129.791,38.0,34.0
1631176130.062,3.0,37.0
1631176130.099,47.0,4.0
1631176130.336,43.0,34.0
1631176130.619,27.0,26.0
1631176130.656,25.0,58.0
1631176130.766,2.0,30.0
1631176130.873,9.0,6.0
1631176131.061,47.0,11.0
1631176131.254,28.0,41.0
1631176131.299,46.0,1.0
1631176131.463,5.0,7.0
1631176131.537,25.0,19.0
1631176131.627,5.0,19.0
1631176131.901,15.0,28.0
1631176132.18,26.0,42.0
1631176132.442,19.0,14.0
1631176132.593,2.0,19.0
1631176132.724,41.0,25.0
1631176132.974,4.0,4.0
1631176133.122,37.0,53.0
1631176133.216,4.0,26.0
1631176133.302,48.0,6.0
1631176133.314,45.0,5.0
1631176133.449,19.0,19.0
1631176133.626,42.0,15.0
1631176133.884,0.0,56.0
1631176134.072,36.0,7.0
1631176134.207,14.0,28.0
1631176134.396,5.0,8.0
1631176134.514,20.0,57.0
1631176134.666,18.0,47.0
1631176134.94,7.0,28.0
1631176135.092,16.0,32.0
1631176135.141,49.0,44.0
1631176135.387,25.0,3.0
1631176135.494,1.0,46.0
1631176135.641,12.0,39.0
1631176135.735,4.0,19.0
1631176136.001,43.0,58.0
1631176136.075,12.0,55.0
1631176136.206,31.0,0.0
1631176136.395,6.0,37.0
1631176136.432,40.0,31.0
1631176136.608,35.0,23.0
1631176136.874,29.0,30.0
1631176136.882,15.0,12.0
1631176137.009,8.0,20.0
1631176137.152,10.0,2.0
1631176137.189,48.0,19.0
1631176137.464,24.0,6.0
1631176137.669,37.0,48.0
1631176137.812,19.0,15.0
1631176137.869,24.0,0.0
1631176138.037,9.0,14.0
1631176138.074,24.0,50.0
1631176138.222,49.0,42.0
1631176138.48,3.0,43.0
1631176138.689,24.0,13.0
1631176138.914,10.0,36.0
1631176138.967,36.0,24.0
1631176139.25,31.0,15.0
1631176139.549,29.0,30.0
1631176139.831,2.0,49.0
1631176139.835,8.0,6.0
1631176140.032,48.0,48.0
1631176140.253,23.0,0.0
1631176140.552,44.0,23.0
1631176140.593,12.0,32.0
1631176140.806,39.0,51.0
1631176140.917,47.0,18.0
1631176141.019,27.0,31.0
1631176141.105,3.0,23.0
1631176141.142,29.0,37.0
1631176141.318,25.0,41.0
1631176141.474,32.0,52.0
1631176141.617,18.0,13.0
1631176141.638,27.0,28.0
1631176141.925,41.0,44.0
1631176141.933,11.0,31.0
1631176142.228,34.0,51.0
1631176142.326,25.0,16.0
1631176142.392,41.0,22.0
1631176142.474,41.0,52.0
1631176142.666,30.0,38.0
1631176142.703,49.0,19.0
1631176142.965,24.0,11.0
1631176143.129,5.0,4.0
1631176143.162,25.0,13.0
1631176143.375,20.0,4.0
1631176143.383,39.0,43.0
1631176143.539,17.0,55.0
1631176143.633,17.0,29.0
1631176143.813,31.0,32.0
1631176143.821,41.0,39.0
1631176144.042,21.0,16.0
1631176144.309,17.0,50.0
1631176144.354,12.0,43.0
1631176144.448,1.0,52.0
1631176144.612,23.0,8.0
1631176144.894,11.0,0.0
1631176144.944,22.0,13.0
1631176145.189,49.0,31.0
1631176145.398,5.0,7.0
1631176145.575,25.0,15.0
1631176145.73,23.0,6.0
1631176145.841,43.0,52.0
1631176146.013,16.0,29.0
1631176146.217,0.0,39.0
1631176146.267,48.0,32.0
1631176146.435,41.0,51.0
1631176146.447,37.0,19.0
1631176146.537,48.0,45.0
1631176146.549,44.0,39.0
1631176146.582,0.0,55.0
1631176146.779,4.0,5.0
1631176146.783,4.0,18.0
1631176146.988,33.0,33.0
1631176147.135,18.0,56.0
1631176147.356,29.0,52.0
1631176147.533,36.0,23.0
1631176147.713,11.0,14.0
1631176147.893,45.0,8.0
1631176148.135,10.0,29.0
1631176148.212,23.0,53.0
1631176148.43,46.0,14.0
1631176148.61,24.0,42.0
1631176148.708,23.0,58.0
1631176148.876,41.0,56.0
1631176149.06,30.0,43.0
1631176149.089,40.0,55.0
1631176149.306,9.0,25.0
1631176149.466,17.0,12.0
1631176149.503,39.0,34.0
1631176149.675,6.0,46.0
1631176149.704,32.0,17.0
1631176149.839,36.0,33.0
1631176149.994,44.0,28.0
1631176150.002,28.0,8.0
1631176150.064,21.0,16.0
1631176150.228,18.0,40.0
1631176150.367,31.0,47.0
1631176150.4,11.0,39.0
1631176150.65,26.0,9.0
1631176150.85,31.0,15.0
1631176151.067,14.0,2.0
1631176151.285,0.0,11.0
1631176151.293,48.0,37.0
1631176151.551,8.0,31.0
1631176151.698,36.0,28.0
1631176151.985,5.0,15.0
1631176152.079,20.0,2.0
1631176152.165,46.0,25.0
1631176152.296,18.0,30.0
1631176152.37,21.0,36.0
1631176152.628,21.0,36.0
1631176152.837,9.0,5.0
1631176152.886,46.0,18.0
1631176152.903,10.0,35.0
1631176153.112,19.0,45.0
1631176153.251,25.0,45.0
1631176153.263,17.0,51.0
1631176153.317,29.0,18.0
1631176153.607,49.0,33.0
1631176153.849,42.0,17.0
1631176153.906,42.0,44.0
1631176154.201,32.0,27.0
1631176154.357,25.0,59.0
1631176154.652,44.0,28.0
1631176154.787,47.0,29.0
1631176154.984,33.0,54.0
1631176155.008,43.0,7.0
1631176155.139,18.0,27.0
1631176155.283,19.0,37.0
1631176155.533,18.0,40.0
1631176155.668,13.0,46.0
1631176155.713,13.0,32.0
1631176155.95,30.0,36.0
1631176156.204,21.0,0.0
1631176156.356,49.0,59.0
1631176156.516,46.0,24.0
1631176156.565,35.0,53.0
1631176156.716,34.0,1.0
1631176156.815,3.0,42.0
1631176156.839,2.0,44.0
1631176156.962,44.0,43.0
1631176157.208,39.0,5.0
1631176157.503,4.0,47.0
1631176157.638,29.0,7.0
1631176157.765,6.0,36.0
1631176157.945,27.0,3.0
1631176158.035,28.0,9.0
1631176158.179,30.0,15.0
1631176158.261,44.0,7.0
1631176158.56,32.0,45.0
1631176158.617,41.0,12.0
1631176158.732,36.0,26.0
1631176158.896,0.0,59.0
1631176159.158,9.0,56.0
1631176159.367,19.0,55.0
1631176159.588,35.0,12.0
1631176159.764,17.0,34.0
1631176160.043,38.0,37.0
1631176160.051,25.0,53.0
1631176160.174,0.0,21.0
1631176160.411,26.0,35.0
1631176160.645,36.0,46.0
1631176160.796,19.0,46.0
1631176160.882,9.0,53.0
1631176160.989,8.0,35.0
1631176161.255,30.0,8.0
1631176161.28,41.0,2.0
1631176161.353,40.0,1.0
1631176161.542,31.0,57.0
1631176161.62,40.0,14.0
1631176161.64,39.0,51.0
1631176161.738,12.0,35.0
1631176161.763,26.0,42.0
1631176161.894,5.0,37.0
1631176161.943,47.0,7.0
1631176162.119,40.0,4.0
1631176162.271,10.0,53.0
1631176162.39,48.0,4.0
1631176162.631,4.0,27.0
1631176162.869,35.0,0.0
1631176162.877,16.0,6.0
1631176163.078,47.0,1.0
1631176163.23,14.0,38.0
1631176163.324,23.0,37.0
1631176163.492,25.0,16.0
1631176163.778,3.0,13.0
1631176163.815,25.0,25.0
1631176164.09,31.0,4.0
1631176164.188,45.0,11.0
1631176164.2,24.0,12.0
1631176164.225,49.0,33.0
1631176164.286,2.0,0.0
1631176164.364,2.0,33.0
1631176164.438,7.0,35.0
1631176164.573,17.0,43.0
1631176164.733,35.0,6.0
1631176164.975,30.0,26.0
1631176165.228,5.0,12.0
1631176165.294,37.0,26.0
1631176165.306,27.0,0.0
1631176165.597,23.0,39.0
1631176165.794,42.0,4.0
1631176165.954,30.0,27.0
1631176166.093,33.0,27.0
1631176166.384,31.0,54.0
1631176166.392,47.0,1.0
1631176166.576,44.0,33.0
1631176166.658,15.0,54.0
1631176166.908,21.0,14.0
1631176167.055,30.0,50.0
1631176167.289,44.0,19.0
1631176167.33,35.0,3.0
1631176167.428,8.0,44.0
1631176167.723,47.0,24.0
1631176167.998,0.0,58.0
1631176168.006,36.0,12.0
1631176168.047,46.0,49.0
1631176168.272,5.0,10.0
1631176168.563,8.0,50.0
1631176168.817,32.0,54.0
1631176168.989,1.0,24.0
1631176169.173,8.0,17.0
1631176169.255,18.0,45.0
1631176169.366,39.0,7.0
1631176169.579,43.0,12.0
1631176169.657,18.0,8.0
1631176169.738,21.0,10.0
1631176169.771,12.0,50.0
1631176169.853,48.0,58.0
1631176169.906,28.0,10.0
1631176170.156,37.0,55.0
1631176170.246,29.0,54.0
1631176170.492,49.0,55.0
1631176170.586,40.0,21.0
1631176170.775,30.0,9.0
1631176170.845,17.0,54.0
1631176171.078,41.0,5.0
1631176171.266,40.0,43.0
1631176171.373,35.0,15.0
1631176171.414,7.0,33.0
1631176171.635,42.0,58.0
1631176171.66,25.0,8.0
1631176171.803,40.0,24.0
1631176171.971,22.0,54.0
1631176172.131,23.0,44.0
1631176172.376,24.0,7.0
1631176172.671,30.0,46.0
1631176172.966,19.0,10.0
1631176173.097,4.0,56.0
1631176173.143,40.0,58.0
1631176173.294,0.0,6.0
1631176173.364,30.0,8.0
1631176173.585,49.0,14.0
1631176173.736,46.0,41.0
1631176173.872,40.0,37.0
1631176174.13,42.0,13.0
1631176174.318,49.0,42.0
1631176174.441,23.0,41.0
1631176174.49,6.0,6.0
1631176174.666,34.0,35.0
1631176174.777,35.0,56.0
1631176174.97,36.0,58.0
1631176175.047,0.0,29.0
1631176175.26,2.0,55.0
1631176175.436,41.0,0.0
1631176175.486,46.0,55.0
1631176175.625,30.0,56.0
1631176175.756,28.0,50.0
1631176175.838,20.0,28.0
1631176175.957,44.0,18.0
1631176176.243,4.0,57.0
1631176176.26,7.0,55.0
1631176176.305,45.0,3.0
1631176176.309,8.0,6.0
1631176176.555,15.0,24.0
1631176176.608,2.0,20.0
1631176176.616,12.0,2.0
1631176176.673,27.0,47.0
1631176176.936,45.0,30.0
1631176177.022,43.0,56.0
1631176177.161,4.0,26.0
1631176177.226,46.0,10.0
1631176177.268,6.0,45.0
1631176177.28,41.0,34.0
1631176177.333,11.0,49.0
1631176177.554,2.0,9.0
1631176177.767,23.0,57.0
1631176178.009,46.0,59.0
1631176178.222,23.0,51.0
1631176178.328,43.0,29.0
1631176178.34,40.0,54.0
1631176178.627,9.0,7.0
1631176178.648,25.0,57.0
1631176178.939,15.0,40.0
1631176178.984,22.0,18.0
1631176179.025,43.0,16.0
1631176179.074,42.0,28.0
1631176179.181,9.0,38.0
1631176179.32,29.0,38.0
1631176179.459,10.0,55.0
1631176179.484,47.0,4.0
1631176179.668,24.0,3.0
1631176179.68,8.0,24.0
1631176179.979,5.0,49.0
1631176180.041,21.0,15.0
1631176180.323,24.0,50.0
1631176180.61,26.0,8.0
1631176180.839,15.0,26.0
1631176181.044,30.0,20.0
1631176181.331,2.0,8.0
1631176181.597,20.0,5.0
1631176181.872,34.0,8.0
1631176181.945,49.0,52.0
1631176182.109,9.0,7.0
1631176182.24,49.0,26.0
1631176182.33,48.0,46.0
1631176182.576,37.0,8.0
1631176182.679,43.0,17.0
1631176182.859,20.0,1.0
1631176183.117,25.0,41.0
1631176183.232,30.0,18.0
1631176183.314,47.0,52.0
1631176183.322,6.0,12.0
1631176183.551,31.0,28.0
1631176183.797,14.0,35.0
1631176184.092,20.0,18.0
1631176184.129,13.0,41.0
1631176184.141,20.0,26.0
1631176184.231,48.0,37.0
1631176184.371,18.0,33.0
1631176184.62,32.0,19.0
1631176184.723,37.0,19.0
1631176184.85,7.0,37.0
1631176185.149,19.0,24.0
1631176185.362,19.0,39.0
1631176185.603,8.0,30.0
1631176185.882,19.0,54.0
1631176186.161,42.0,20.0
1631176186.247,18.0,2.0
1631176186.341,1.0,55.0
1631176186.373,22.0,12.0
1631176186.48,17.0,19.0
1631176186.517,23.0,36.0
1631176186.607,20.0,4.0
1631176186.758,34.0,37.0
1631176186.779,25.0,34.0
1631176186.955,8.0,21.0
1631176187.008,30.0,16.0
1631176187.021,32.0,38.0
1631176187.095,9.0,54.0
1631176187.201,22.0,20.0
1631176187.385,41.0,32.0
1631176187.422,45.0,5.0
1631176187.684,43.0,9.0
1631176187.762,26.0,54.0
1631176187.93,17.0,39.0
1631176188.074,12.0,7.0
1631176188.094,8.0,40.0
1631176188.205,45.0,48.0
1631176188.414,47.0,57.0
1631176188.549,8.0,19.0
1631176188.647,45.0,58.0
1631176188.831,16.0,2.0
1631176188.921,15.0,43.0
1631176188.979,8.0,54.0
1631176189.04,5.0,43.0
1631176189.265,44.0,38.0
1631176189.347,11.0,48.0
1631176189.393,16.0,45.0
1631176189.45,23.0,55.0
1631176189.634,39.0,3.0
1631176189.769,29.0,37.0
1631176189.843,18.0,24.0
1631176190.052,22.0,2.0
1631176190.122,37.0,41.0
1631176190.326,45.0,1.0
1631176190.527,44.0,14.0
1631176190.654,41.0,54.0
1631176190.892,34.0,10.0
1631176191.031,0.0,0.0
1631176191.314,30.0,21.0
1631176191.523,46.0,56.0
1631176191.666,18.0,49.0
1631176191.781,9.0,54.0
1631176191.83,39.0,3.0
1631176192.031,29.0,37.0
1631176192.08,40.0,5.0
1631176192.28,33.0,35.0
1631176192.485,24.0,7.0
1631176192.612,48.0,17.0
1631176192.874,39.0,35.0
1631176193.157,32.0,6.0
1631176193.276,36.0,21.0
1631176193.349,15.0,1.0
1631176193.55,31.0,36.0
1631176193.657,48.0,30.0
1631176193.69,3.0,20.0
1631176193.898,23.0,18.0
1631176194.161,30.0,52.0
1631176194.296,15.0,22.0
1631176194.345,27.0,52.0
1631176194.611,11.0,45.0
1631176194.644,26.0,56.0
1631176194.837,34.0,44.0
1631176195.086,42.0,51.0
1631176195.369,34.0,24.0
1631176195.553,33.0,56.0
1631176195.848,23.0,21.0
1631176195.889,41.0,56.0
1631176196.07,16.0,19.0
1631176196.319,18.0,48.0
1631176196.397,29.0,15.0
1631176196.553,11.0,51.0
1631176196.7,3.0,55.0
1631176196.872,41.0,43.0
1631176197.118,36.0,50.0
1631176197.126,21.0,34.0
1631176197.274,15.0,14.0
1631176197.298,4.0,44.0
1631176197.503,31.0,15.0
1631176197.642,24.0,35.0
1631176197.7,35.0,12.0
1631176197.753,6.0,39.0
1631176198.003,38.0,41.0
1631176198.163,35.0,24.0
1631176198.228,45.0,45.0
1631176198.523,29.0,41.0
1631176198.712,33.0,58.0
1631176198.851,4.0,10.0
1631176198.925,34.0,26.0
1631176198.978,18.0,20.0
1631176199.195,6.0,54.0
1631176199.474,25.0,8.0
1631176199.572,2.0,48.0
1631176199.641,12.0,4.0
1631176199.74,28.0,48.0
1631176199.785,10.0,33.0
1631176200.026,21.0,40.0
1631176200.272,45.0,26.0
1631176200.407,38.0,55.0
1631176200.629,1.0,38.0
1631176200.78,2.0,35.0
1631176201.001,14.0,23.0
1631176201.022,18.0,40.0
1631176201.21,46.0,20.0
1631176201.505,42.0,9.0
1631176201.694,6.0,9.0
1631176201.866,23.0,6.0
1631176202.009,38.0,26.0
1631176202.136,11.0,33.0
1631176202.304,21.0,34.0
1631176202.427,21.0,6.0
1631176202.693,27.0,8.0
1631176202.746,26.0,27.0
1631176202.759,0.0,14.0
1631176203.049,47.0,59.0
1631176203.132,20.0,33.0
1631176203.254,21.0,18.0
1631176203.459,8.0,41.0
1631176203.574,10.0,41.0
1631176203.705,13.0,58.0
1631176203.91,5.0,50.0
1631176204.135,8.0,1.0
1631176204.344,45.0,1.0
1631176204.545,29.0,55.0
1631176204.807,47.0,3.0
1631176204.93,43.0,52.0
1631176205.126,47.0,39.0
1631176205.204,23.0,56.0
1631176205.237,26.0,23.0
1631176205.438,30.0,19.0
1631176205.45,5.0,39.0
1631176205.491,41.0,36.0
1631176205.708,49.0,12.0
1631176205.983,1.0,2.0
1631176206.011,11.0,39.0
1631176206.302,15.0,1.0
1631176206.339,11.0,16.0
1631176206.486,10.0,43.0
1631176206.589,17.0,41.0
1631176206.703,23.0,2.0
1631176206.826,38.0,58.0
1631176207.027,12.0,53.0
1631176207.076,48.0,20.0
1631176207.322,6.0,57.0
1631176207.355,36.0,46.0
1631176207.596,20.0,37.0
1631176207.736,2.0,23.0
1631176207.834,16.0,2.0
1631176207.867,42.0,26.0
1631176208.018,36.0,59.0
1631176208.158,18.0,1.0
1631176208.342,12.0,36.0
1631176208.452,39.0,43.0
1631176208.485,24.0,13.0
1631176208.772,36.0,40.0
1631176208.784,39.0,25.0
1631176209.046,23.0,37.0
1631176209.276,23.0,10.0
1631176209.509,19.0,20.0
1631176209.768,13.0,41.0
1631176210.013,19.0,20.0
1631176210.144,30.0,7.0
1631176210.435,15.0,39.0
1631176210.447,29.0,51.0
1631176210.636,33.0,10.0
1631176210.816,2.0,16.0
1631176210.976,10.0,40.0
1631176211.054,17.0,1.0
1631176211.119,37.0,51.0
1631176211.324,0.0,42.0
1631176211.484,38.0,58.0
1631176211.644,20.0,5.0
1631176211.676,37.0,7.0
1631176211.897,11.0,14.0
1631176211.959,26.0,29.0
1631176212.078,1.0,12.0
1631176212.164,45.0,39.0
1631176212.213,30.0,2.0
1631176212.279,6.0,1.0
1631176212.483,48.0,27.0
1631176212.5,46.0,37.0
1631176212.712,31.0,42.0
1631176212.95,5.0,37.0
1631176213.127,33.0,1.0
1631176213.27,11.0,46.0
1631176213.405,39.0,54.0
1631176213.454,29.0,55.0
1631176213.593,9.0,14.0
1631176213.77,16.0,0.0
1631176214.028,20.0,51.0
1631176214.105,12.0,10.0
1631176214.155,13.0,49.0
1631176214.355,2.0,57.0
1631176214.511,35.0,21.0
1631176214.654,33.0,35.0
1631176214.675,13.0,20.0
1631176214.79,10.0,43.0
1631176214.814,42.0,3.0
1631176215.101,18.0,36.0
1631176215.195,13.0,34.0
1631176215.22,43.0,49.0
1631176215.281,48.0,56.0
1631176215.551,13.0,29.0
1631176215.703,8.0,23.0
1631176215.769,42.0,29.0
1631176215.814,15.0,50.0
1631176215.887,2.0,2.0
1631176215.94,11.0,57.0
1631176216.059,8.0,30.0
1631176216.272,4.0,5.0
1631176216.559,33.0,41.0
1631176216.793,6.0,39.0
1631176216.965,37.0,36.0
1631176217.059,24.0,13.0
1631176217.3,42.0,48.0
1631176217.374,48.0,59.0
1631176217.628,24.0,34.0
1631176217.903,9.0,40.0
1631176218.116,35.0,45.0
1631176218.259,36.0,50.0
1631176218.46,18.0,24.0
1631176218.734,33.0,40.0
1631176218.902,49.0,51.0
1631176219.017,46.0,5.0
1631176219.263,35.0,33.0
1631176219.488,48.0,0.0
1631176219.746,19.0,12.0
1631176220.0,30.0,2.0
1631176220.086,33.0,6.0
1631176220.225,19.0,52.0
1631176220.406,5.0,43.0
1631176220.426,17.0,17.0
1631176220.721,22.0,58.0
1631176221.016,3.0,47.0
1631176221.27,17.0,49.0
1631176221.434,12.0,4.0
1631176221.487,34.0,36.0
1631176221.614,38.0,57.0
1631176221.647,14.0,24.0
1631176221.688,20.0,2.0
1631176221.983,9.0,48.0
1631176222.028,30.0,36.0
1631176222.175,11.0,25.0
1631176222.249,5.0,45.0
1631176222.269,29.0,1.0
1631176222.515,27.0,44.0
1631176222.552,32.0,22.0
1631176222.728,22.0,43.0
1631176223.027,18.0,33.0
1631176223.302,31.0,10.0
1631176223.314,39.0,56.0
1631176223.58,13.0,43.0
1631176223.593,2.0,21.0
1631176223.744,44.0,53.0
1631176224.002,32.0,59.0
1631176224.027,10.0,18.0
1631176224.178,10.0,13.0
1631176224.313,9.0,3.0
1631176224.444,30.0,12.0
1631176224.592,8.0,53.0
1631176224.842,27.0,16.0
1631176224.977,24.0,39.0
1631176225.223,11.0,6.0
1631176225.391,19.0,59.0
1631176225.44,46.0,31.0
1631176225.6,21.0,9.0
1631176225.608,47.0,42.0
1631176225.825,45.0,1.0
1631176226.071,29.0,56.0
1631176226.231,17.0,0.0
1631176226.497,6.0,45.0
1631176226.693,14.0,11.0
1631176226.951,5.0,54.0
1631176227.115,4.0,23.0
1631176227.328,3.0,13.0
1631176227.623,6.0,31.0
1631176227.742,11.0,20.0
1631176227.877,39.0,14.0
1631176228.078,14.0,30.0
1631176228.209,29.0,35.0
1631176228.279,8.0,21.0
1631176228.475,41.0,5.0
1631176228.647,14.0,39.0
1631176228.758,32.0,43.0
1631176228.811,15.0,5.0
1631176228.942,1.0,32.0
1631176228.979,22.0,55.0
1631176229.139,19.0,33.0
1631176229.254,4.0,13.0
1631176229.393,45.0,50.0
1631176229.475,29.0,20.0
1631176229.516,5.0,42.0
1631176229.524,17.0,54.0
1631176229.737,30.0,4.0
1631176229.761,15.0,9.0
1631176229.843,41.0,14.0
1631176230.056,45.0,55.0
1631176230.11,23.0,39.0
1631176230.384,16.0,40.0
1631176230.638,0.0,25.0
1631176230.831,21.0,24.0
1631176230.888,7.0,50.0
1631176231.146,15.0,42.0
1631176231.183,7.0,57.0
1631176231.33,36.0,12.0
1631176231.4,10.0,32.0
1631176231.654,3.0,8.0
1631176231.785,1.0,31.0
1631176231.871,31.0,3.0
1631176231.904,48.0,29.0
